Age,RoomService,FoodCourt,ShoppingMall,VRDeck,Num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,VIP_True,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_S
0.782,-0.341,-0.287,-0.291,-0.269,-0.627,True,False,True,False,False,True,False,False,False,False,False,False
0.503,-0.341,0.374,-0.261,-0.226,-0.627,True,False,False,False,False,True,False,False,False,False,False,False
-0.683,-0.171,-0.287,0.153,-0.269,1.495,False,False,False,False,False,False,False,False,False,True,False,True
0.294,-0.341,-0.287,-0.291,-0.269,-0.625,True,False,True,False,False,True,False,False,False,False,False,False
-0.404,-0.297,-0.287,0.000,-0.031,2.034,False,False,False,False,False,False,False,False,True,False,False,True
1.967,-0.341,2.410,-0.239,5.316,-0.548,True,False,False,False,False,True,False,False,False,False,False,True
-0.334,-0.341,-0.287,-0.291,-0.269,-0.548,True,False,True,False,False,True,False,False,False,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,-0.548,True,False,True,False,False,True,False,False,False,False,False,True
1.758,-0.341,-0.287,-0.291,-0.269,-0.548,True,False,True,False,False,True,False,False,False,False,False,True
-0.055,1.181,1.232,-0.291,-0.254,-0.548,True,False,False,False,False,True,False,False,False,False,False,True
-0.195,-0.339,3.231,-0.291,-0.164,-0.548,True,False,False,True,False,True,False,False,False,False,False,True
0.991,-0.341,-0.287,-0.291,-0.269,1.497,False,False,True,False,False,False,False,False,False,True,False,True
0.712,-0.341,-0.274,-0.185,-0.269,2.036,False,False,False,False,False,False,False,False,True,False,False,True
-0.543,-0.292,0.114,-0.291,-0.269,2.038,False,False,False,False,False,False,False,False,True,False,False,True
-0.334,-0.341,-0.287,0.727,-0.269,2.040,False,False,False,False,False,False,False,False,True,False,False,True
0.433,-0.341,-0.287,-0.291,-0.269,-0.107,False,True,False,False,False,False,False,True,False,False,False,False
2.246,-0.341,-0.287,-0.291,-0.269,2.249,False,True,True,False,False,False,False,False,True,False,False,False
-0.543,-0.341,-0.284,-0.291,-0.260,2.251,False,False,False,False,False,False,False,False,True,False,False,False
-1.031,-0.341,-0.287,-0.291,-0.269,1.545,False,False,True,False,False,False,False,False,False,True,False,False
0.642,1.419,-0.287,-0.259,-0.269,-0.658,False,True,False,False,False,False,True,False,False,False,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,1.499,False,False,True,False,False,False,False,False,False,True,False,True
0.154,12.154,-0.112,-0.291,1.747,-0.623,True,False,False,True,False,True,False,False,False,False,False,False
2.595,-0.341,0.859,-0.289,-0.229,-0.080,True,False,False,True,False,False,False,True,False,False,False,True
1.897,-0.341,-0.287,-0.291,-0.269,1.547,False,False,True,False,False,False,False,False,False,True,False,False
-0.543,-0.281,-0.254,-0.133,0.188,2.044,False,False,False,False,False,False,False,False,True,False,False,True
1.409,-0.341,1.474,1.522,0.730,-0.524,True,False,False,False,True,False,False,False,False,False,False,True
-0.543,-0.338,2.778,-0.184,1.261,-0.524,True,False,False,False,True,False,False,False,False,False,False,True
-0.125,0.029,-0.287,0.533,-0.249,-0.680,False,True,False,False,False,False,True,False,False,False,False,True
-0.404,-0.341,-0.287,-0.205,-0.076,2.046,False,False,False,False,False,False,False,False,True,False,False,True
-0.125,-0.341,-0.287,-0.291,-0.269,2.253,False,False,False,False,False,False,False,False,True,False,False,False
1.409,-0.056,-0.287,-0.051,0.221,1.551,False,False,False,False,False,False,False,False,False,True,False,False
0.642,-0.341,0.244,-0.286,-0.269,1.551,False,False,False,False,False,False,False,False,False,True,False,False
2.176,-0.341,-0.287,-0.291,-0.269,-0.522,True,False,True,False,True,False,False,False,False,False,False,True
1.270,-0.341,-0.287,-0.291,-0.269,1.503,False,False,True,False,False,False,False,False,False,True,False,True
0.015,-0.341,-0.287,-0.291,-0.269,-0.678,True,False,True,True,False,False,True,False,False,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,1.507,False,False,True,False,False,False,False,False,False,True,False,True
0.224,-0.242,0.000,-0.291,8.389,-0.621,True,False,False,True,False,True,False,False,False,False,False,False
-0.474,0.000,-0.287,-0.291,-0.269,1.553,False,False,True,False,False,False,False,False,False,True,False,False
0.433,0.143,-0.287,10.307,-0.269,2.050,False,True,False,False,False,False,False,False,True,False,False,True
-0.055,-0.341,-0.248,-0.286,-0.269,2.257,False,False,False,False,False,False,False,False,True,False,False,False
-0.474,-0.341,-0.287,-0.291,-0.269,1.555,False,False,True,False,False,False,False,False,False,True,False,False
0.921,0.827,-0.287,1.887,-0.269,-0.105,False,True,False,False,False,False,False,True,False,False,False,False
0.572,-0.313,2.694,-0.289,-0.267,-0.619,True,False,False,False,False,True,False,False,False,False,False,False
0.154,-0.266,-0.085,1.345,-0.269,2.263,False,True,False,False,False,False,False,False,True,False,False,False
0.294,1.575,0.834,-0.231,0.028,-0.676,False,True,False,True,False,False,True,False,False,False,False,True
1.340,5.395,0.288,-0.046,0.508,-0.627,True,False,False,False,True,False,False,False,False,False,False,False
0.154,-0.341,0.044,-0.291,3.158,-0.627,True,False,False,False,True,False,False,False,False,False,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,-0.627,True,False,True,False,True,False,False,False,False,False,False,False
1.061,-0.341,-0.287,3.117,-0.268,2.265,False,False,False,False,False,False,False,False,True,False,False,False
-0.474,-0.341,-0.287,-0.291,-0.269,1.557,False,False,True,False,False,False,False,False,False,True,False,False
-0.752,0.402,-0.287,-0.200,-0.269,2.269,False,False,False,False,False,False,False,False,True,False,False,False
1.340,-0.341,-0.287,-0.291,-0.269,2.271,False,True,True,False,False,False,False,False,True,False,False,False
-1.868,-0.341,-0.287,-0.291,-0.269,2.271,False,True,True,False,False,False,False,False,True,False,False,False
-2.008,-0.341,-0.287,-0.291,-0.269,2.271,False,True,False,False,False,False,False,False,True,False,False,False
0.991,-0.309,-0.287,1.154,-0.269,1.515,False,False,False,False,False,False,False,False,False,True,False,True
1.549,0.554,-0.270,-0.169,-0.197,1.517,False,False,False,False,False,False,False,False,False,True,False,True
1.340,-0.341,0.162,-0.291,-0.260,2.054,False,False,False,False,False,False,False,False,True,False,False,True
1.549,0.978,-0.270,0.175,0.868,2.273,False,True,False,False,False,False,False,False,True,False,False,False
-0.613,0.000,-0.287,-0.291,-0.269,2.277,False,False,False,False,False,False,False,False,True,False,False,False
0.851,-0.341,-0.287,-0.291,-0.269,-0.976,True,False,False,False,False,False,False,False,False,False,False,True
-0.125,-0.336,0.000,-0.274,0.485,2.279,False,False,False,False,False,False,False,False,True,False,False,False
1.897,-0.260,1.615,-0.291,5.116,-0.546,True,False,False,False,False,True,False,False,False,False,False,True
-0.195,-0.341,-0.287,-0.291,-0.269,-0.520,True,False,True,False,True,False,False,False,False,False,False,True
-0.543,-0.324,-0.287,-0.291,-0.269,1.525,False,False,False,False,False,False,False,False,False,True,False,True
-0.125,3.452,-0.287,-0.217,-0.243,2.060,False,True,False,False,False,False,False,False,True,False,False,True
-0.404,0.187,-0.156,-0.291,-0.268,2.064,False,False,False,False,False,False,False,False,True,False,False,True
-0.055,-0.341,-0.224,-0.291,10.447,-0.074,True,False,False,False,False,False,False,True,False,False,False,True
0.782,-0.341,-0.287,-0.291,-0.269,2.066,False,True,True,False,False,False,False,False,True,False,False,True
0.712,7.734,-0.287,0.195,-0.269,2.066,False,True,False,False,False,False,False,False,True,False,False,True
-0.892,-0.341,-0.287,-0.291,-0.269,2.066,False,True,True,False,False,False,False,False,True,False,False,True
-0.613,-0.251,-0.269,-0.246,-0.269,1.531,False,False,False,False,False,False,False,False,False,True,False,True
-0.334,0.699,-0.287,-0.269,-0.269,2.070,False,False,False,False,False,False,False,False,True,False,False,True
1.130,1.316,0.309,0.280,-0.269,-0.652,False,True,False,True,False,False,True,False,False,False,False,False
0.294,2.561,-0.284,-0.291,-0.068,-0.652,False,True,False,False,False,False,True,False,False,False,False,False
-0.683,-0.341,-0.287,-0.291,-0.269,-0.103,False,True,True,False,False,False,False,True,False,False,False,False
-0.962,-0.168,-0.186,-0.254,-0.269,2.074,False,False,False,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,-0.279,-0.269,2.283,False,False,False,False,False,False,False,False,True,False,False,False
-0.543,-0.145,-0.221,0.178,-0.253,2.287,False,False,False,False,False,False,False,False,True,False,False,False
0.572,-0.341,-0.287,-0.291,-0.269,2.076,False,True,True,False,False,False,False,False,True,False,False,True
1.688,-0.341,0.244,0.000,1.549,-0.670,True,False,False,False,False,False,True,False,False,False,False,True
-0.683,-0.341,-0.287,-0.291,-0.269,-0.101,False,True,False,False,False,False,False,True,False,False,False,False
-0.822,0.246,-0.287,-0.244,-0.269,2.289,False,True,False,False,False,False,False,False,True,False,False,False
2.037,0.398,-0.287,0.036,-0.263,-0.098,False,False,False,False,False,False,False,True,False,False,False,False
-0.752,-0.341,0.891,-0.291,8.580,-0.625,True,False,False,False,True,False,False,False,False,False,False,False
-0.264,-0.341,2.208,-0.291,0.258,-0.625,True,False,False,True,True,False,False,False,False,False,False,False
0.712,-0.341,-0.287,-0.291,-0.269,-0.518,True,False,True,False,True,False,False,False,False,False,False,True
0.782,-0.341,-0.287,-0.291,-0.269,-0.518,True,False,True,False,True,False,False,False,False,False,False,True
-0.125,-0.336,0.310,0.057,-0.269,-0.096,False,True,False,True,False,False,False,True,False,False,False,False
-1.798,-0.341,-0.287,-0.291,-0.269,2.293,False,True,False,False,False,False,False,False,True,False,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,2.293,False,True,True,False,False,False,False,False,True,False,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,1.568,False,False,True,False,False,False,False,False,False,True,False,False
0.015,-0.341,-0.287,0.000,-0.269,1.537,False,False,True,False,False,False,False,False,False,True,False,True
-0.474,-0.336,-0.153,-0.291,0.253,1.570,False,False,False,False,False,False,False,False,False,True,False,False
0.363,-0.341,1.993,-0.291,-0.245,-1.004,True,False,False,False,False,False,False,False,False,False,False,False
-0.683,-0.341,-0.287,-0.291,-0.269,1.541,False,False,True,False,False,False,False,False,False,True,False,True
-0.195,8.386,-0.287,0.054,-0.269,2.082,False,True,False,False,False,False,False,False,True,False,False,True
0.294,-0.341,0.176,-0.291,5.821,-1.002,True,False,False,False,False,False,False,False,False,False,False,False
0.363,-0.325,-0.285,-0.289,0.429,2.084,False,False,False,False,False,False,False,False,True,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,1.543,False,False,True,False,False,False,False,False,False,True,False,True
0.782,-0.341,-0.287,-0.291,-0.269,2.086,False,True,True,False,False,False,False,False,True,False,False,True
1.688,1.239,-0.287,-0.287,-0.259,-0.668,False,True,False,False,False,False,True,False,False,False,False,True
-1.450,-0.341,-0.287,-0.291,-0.269,2.086,False,True,True,False,False,False,False,False,True,False,False,True
1.758,2.332,-0.287,-0.272,-0.269,2.086,False,True,False,False,False,False,False,False,True,False,False,True
0.015,-0.341,-0.287,-0.291,-0.269,2.086,False,True,True,False,False,False,False,False,True,False,False,True
1.897,-0.341,-0.287,-0.291,-0.269,2.088,False,True,True,False,False,False,False,False,True,False,False,True
-0.543,-0.335,-0.285,-0.041,0.121,1.545,False,False,False,False,False,False,False,False,False,True,False,True
-0.264,-0.341,-0.287,-0.291,-0.269,-0.540,True,False,True,True,False,True,False,False,False,False,False,True
0.294,-0.341,-0.287,-0.291,-0.269,-0.540,True,False,True,False,False,True,False,False,False,False,False,True
-0.474,-0.335,-0.287,-0.170,0.260,2.090,False,False,False,False,False,False,False,False,True,False,False,True
1.479,0.793,-0.184,0.159,-0.269,-0.666,False,True,False,False,False,False,True,False,False,False,False,True
-0.334,-0.341,-0.287,0.372,1.039,-0.092,False,True,False,False,False,False,False,True,False,False,False,False
-0.264,0.625,-0.287,-0.142,-0.267,2.303,False,False,False,False,False,False,False,False,True,False,False,False
2.107,-0.341,-0.287,-0.291,-0.269,-0.068,False,True,True,False,False,False,False,True,False,False,False,True
-0.195,-0.331,0.169,-0.291,0.716,-0.650,True,False,False,False,False,False,True,False,False,False,False,False
-0.683,-0.341,0.595,-0.291,1.604,-0.648,True,False,False,False,False,False,True,False,False,False,False,False
0.572,-0.022,-0.285,0.715,-0.209,1.549,False,False,False,False,False,False,False,False,False,True,False,True
-0.474,-0.341,-0.287,-0.291,-0.269,-0.090,False,True,True,False,False,False,False,True,False,False,False,False
1.061,-0.341,-0.287,-0.291,-0.269,-0.617,True,False,True,False,False,True,False,False,False,False,False,False
-0.264,-0.341,-0.287,-0.291,-0.269,-0.617,True,False,True,False,False,True,False,False,False,False,False,False
-0.404,-0.341,-0.287,-0.291,-0.269,1.551,False,False,True,False,False,False,False,False,False,True,False,True
-1.589,-0.341,-0.287,-0.291,-0.269,1.574,False,False,False,False,False,False,False,False,False,True,False,False
0.712,-0.341,-0.287,-0.291,-0.269,1.574,False,False,True,False,False,False,False,False,False,True,False,False
-0.195,-0.322,-0.243,-0.291,0.282,-0.334,False,False,False,False,False,False,False,False,True,False,False,True
-1.031,0.489,-0.196,-0.282,-0.261,1.553,False,False,False,False,False,False,False,False,False,True,False,True
-1.798,-0.341,-0.287,-0.291,-0.269,1.578,False,False,True,False,False,False,False,False,False,True,False,False
-0.543,-0.325,0.357,-0.286,-0.269,1.578,False,False,False,False,False,False,False,False,False,True,False,False
-0.334,-0.341,-0.287,-0.291,-0.269,1.578,False,False,True,False,False,False,False,False,False,True,False,False
-0.752,-0.341,-0.287,-0.291,-0.269,-0.334,False,False,True,False,False,False,False,False,True,False,False,True
0.572,-0.265,-0.287,0.283,-0.269,2.307,False,True,False,False,False,False,False,False,True,False,False,False
-0.543,-0.341,-0.287,-0.291,-0.269,2.307,False,True,True,False,False,False,False,False,True,False,False,False
2.664,-0.341,-0.236,-0.291,-0.010,-0.538,True,False,False,False,False,True,False,False,False,False,False,True
-0.055,-0.341,-0.287,-0.291,-0.269,-0.334,True,False,True,False,False,False,False,False,True,False,False,True
-1.101,-0.341,-0.287,-0.291,-0.269,-0.538,True,False,True,False,False,True,False,False,False,False,False,True
-0.195,-0.341,-0.146,-0.291,3.306,-0.538,True,False,False,False,False,True,False,False,False,False,False,True
0.294,-0.341,-0.287,-0.291,-0.269,-0.538,True,False,True,False,False,True,False,False,False,False,False,True
-0.752,-0.341,-0.287,-0.291,-0.269,1.559,False,False,True,False,False,False,False,False,False,True,False,True
-0.334,-0.321,-0.149,-0.291,-0.269,2.096,False,False,False,False,False,False,False,False,True,False,False,True
-0.195,-0.341,-0.287,-0.043,-0.190,-0.066,False,False,False,False,False,False,False,True,False,False,False,True
-0.543,-0.341,1.094,-0.276,-0.181,1.561,False,False,False,False,False,False,False,False,False,True,False,True
-0.125,-0.341,-0.287,-0.287,-0.269,-0.064,False,False,False,False,False,False,False,True,False,False,False,True
-0.962,-0.341,-0.287,-0.291,-0.269,1.582,False,False,True,False,False,False,False,False,False,True,False,False
-0.334,-0.338,0.117,-0.291,-0.269,2.309,False,False,False,False,False,False,False,False,True,False,False,False
0.154,-0.335,-0.282,1.166,-0.269,1.584,False,False,False,False,False,False,False,False,False,True,False,False
-1.310,-0.341,-0.287,-0.291,-0.269,1.563,False,False,False,False,False,False,False,False,False,True,False,True
